STATUS|SM_RECORD|CO_ITEM|LOC|SHIPDATE|SCHEDSHIPDATE|SCHEDARRIVDATE|CO_ORDERID|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|U_DMDGROUP_CODE|VL_ORDERID|LOADID|VLL_DEST|VLL_SOURCE|VLL_QTY|VLL_ITEM|ASSIGNED_PLANT|U_OVERALLSTS|P1
2|4339|4055RUPLUS|4000068758|2016-02-15|2016-02-15|2016-02-15|3019527769000180|570|Z1AA|Z2|ISS|3019527769000180|3657024583000010|4000068758|USNZ|570|4055RUPLUS|USNZ|A|0
2|149|4055RUNEW|4000068758|2016-02-16|2016-02-16|2016-02-16|3019527769000240|570|Z1AA|Z2|ISS|3019527769000240|3657040538000010|4000068758|UT69|570|4055RUNEW|UT69|A|0
2|63074|4055RUPLUS|6100675291|2016-02-16|2016-02-15|2016-02-16|3019528420000060|570|Z1AA|Z1|CPU|3019528420000060|3657006055000010|6100675291|US8R|570|4055RUPLUS|US8R|A|0
2|63076|4055RUPLUS|6100675291|2016-02-17|2016-02-16|2016-02-17|3019528420000100|570|Z1AA|Z1|CPU|3019528420000100|3657006063000010|6100675291|US8R|570|4055RUPLUS|US8R|A|0
2|63470|4055RUPLUS|6100702519|2016-02-15|2016-02-15|2016-02-15|3019453918000010|570|Z1AA|Z2|ISS|3019453918000010|3657024527000010|6100702519|UT45|570|4055RUPLUS|UT45|A|0
2|63533|4055RUPLUS|6100706855|2016-02-15|2016-02-15|2016-02-15|3019528202000030|570|Z1AA|Z2|ISS|3019528202000030|3657024829000010|6100706855|USA9|570|4055RUPLUS|USA9|A|0
2|63534|4055RUPLUS|6100706855|2016-02-16|2016-02-16|2016-02-16|3019528202000140|570|Z1AA|Z2|ISS|3019528202000140|3657027988000010|6100706855|USA9|570|4055RUPLUS|USA9|A|0
2|63534|4055RUPLUS|6100706855|2016-02-16|2016-02-16|2016-02-16|3019528202000150|570|Z1AA|Z2|ISS|3019528202000150|3657027990000010|6100706855|USA9|570|4055RUPLUS|USA9|A|0
2|55273|4055RUPLUS|6100101749|2016-02-18|2016-02-18|2016-02-18|3019526833000590|570|Z1AA|Z1|CPU|3019526833000590|3657001941000010|6100101749|USFD|570|4055RUPLUS|USFD|A|0
2|55274|4055RUPLUS|6100101749|2016-02-19|2016-02-19|2016-02-19|3019526833000530|570|Z1AA|Z1|CPU|3019526833000530|3657001950000010|6100101749|USFD|570|4055RUPLUS|USFD|A|0
2|55275|4055RUPLUS|6100101749|2016-02-20|2016-02-20|2016-02-20|3019526833000830|570|Z1AA|Z1|CPU|3019526833000830|3657001966000010|6100101749|USFD|570|4055RUPLUS|USFD|A|0
2|55275|4055RUPLUS|6100101749|2016-02-20|2016-02-20|2016-02-20|3019526833001030|570|Z1AA|Z1|CPU|3019526833001030|3657001967000010|6100101749|USFD|570|4055RUPLUS|USFD|A|0
2|55276|4055RUPLUS|6100101749|2016-02-21|2016-02-21|2016-02-21|3019526833000420|570|Z1AA|Z1|CPU|3019526833000420|3657001970000010|6100101749|USFD|570|4055RUPLUS|USFD|A|0
2|55296|4055RUPLUS|6100102551|2016-02-15|2016-02-15|2016-02-15|3019527901000030|570|Z1AA|Z2|ISS|3019527901000030|3657018044000010|6100102551|USXP|570|4055RUPLUS|USXP|A|0
2|55296|4055RUPLUS|6100102551|2016-02-15|2016-02-15|2016-02-15|3019527901000080|570|Z1AA|Z2|ISS|3019527901000080|3657018050000010|6100102551|USXP|570|4055RUPLUS|USXP|A|0
2|55297|4055RUPLUS|6100102551|2016-02-16|2016-02-16|2016-02-16|3019527901000130|570|Z1AA|Z2|ISS|3019527901000130|3657018052000010|6100102551|USXP|570|4055RUPLUS|USXP|A|0
2|55297|4055RUPLUS|6100102551|2016-02-16|2016-02-16|2016-02-16|3019527901000160|570|Z1AA|Z2|ISS|3019527901000160|3657018055000010|6100102551|USXP|570|4055RUPLUS|USXP|A|0
2|55298|4055RUPLUS|6100102551|2016-02-17|2016-02-17|2016-02-17|3019527901000260|570|Z1AA|Z2|ISS|3019527901000260|3657018063000010|6100102551|USXP|570|4055RUPLUS|USXP|A|0
2|55298|4055RUPLUS|6100102551|2016-02-17|2016-02-17|2016-02-17|3019527901000280|570|Z1AA|Z2|ISS|3019527901000280|3657018065000010|6100102551|USXP|570|4055RUPLUS|USXP|A|0
2|55298|4055RUPLUS|6100102551|2016-02-17|2016-02-17|2016-02-17|3019527901001130|570|Z1AA|Z2|ISS|3019527901001130|3657018070000010|6100102551|USXP|570|4055RUPLUS|USXP|A|0
2|55300|4055RUPLUS|6100102551|2016-02-19|2016-02-19|2016-02-19|3019527901000540|570|Z1AA|Z2|ISS|3019527901000540|3657018080000010|6100102551|USXP|570|4055RUPLUS|USXP|A|0
2|55300|4055RUPLUS|6100102551|2016-02-19|2016-02-19|2016-02-19|3019527901001230|570|Z1AA|Z2|ISS|3019527901001230|3657018091000010|6100102551|USXP|570|4055RUPLUS|USXP|A|0
2|55302|4055RUPLUS|6100102551|2016-02-20|2016-02-20|2016-02-20|3019527901000720|570|Z1AA|Z2|ISS|3019527901000720|3657018093000010|6100102551|USXP|570|4055RUPLUS|USXP|A|0
2|57377|4055RUPLUS|6100209367|2016-02-17|2016-02-17|2016-02-17|3019531390000010|570|Z1AA|Z2|ISS|3019531390000010|3657041455000010|6100209367|USQ4|570|4055RUPLUS|USQ4|A|0
2|57386|4055RUPLUS|6100209394|2016-02-15|2016-02-15|2016-02-15|3019527056000010|570|Z1AA|Z2|ISS|3019527056000010|3657019676000010|6100209394|USNH|570|4055RUPLUS|USNH|A|0
2|57507|4055RUPLUS|6100211764|2016-02-18|2016-02-18|2016-02-18|3019525884000200|570|Z1AA|Z1|CPU|3019525884000200|3657001323000010|6100211764|USFK|570|4055RUPLUS|USFK|A|0
2|57539|4055RUPLUS|6100214823|2016-02-16|2016-02-16|2016-02-16|3019528117000012|570|Z1AA|Z1|CPU|3019528117000012|3657005946000010|6100214823|USNQ|570|4055RUPLUS|USNQ|A|0
2|57539|4055RUPLUS|6100214823|2016-02-16|2016-02-16|2016-02-16|3019528117000017|570|Z1AA|Z1|CPU|3019528117000017|3657005962000010|6100214823|USNQ|570|4055RUPLUS|USNQ|A|0
2|57540|4055RUPLUS|6100214823|2016-02-17|2016-02-17|2016-02-17|3019528117000019|570|Z1AA|Z1|CPU|3019528117000019|3657005968000010|6100214823|USNQ|570|4055RUPLUS|USNQ|A|0
2|55767|4055RUPLUS|6100126134|2016-02-16|2016-02-15|2016-02-16|3019528099000010|570|Z1AA|Z2|ISS|3019528099000010|3657019683000010|6100126134|UT44|570|4055RUPLUS|UT44|A|0
2|55842|4055RUPLUS|6100127767|2016-02-16|2016-02-16|2016-02-16|3019543442000010|570|Z1AA|Z2|ISS|3019543442000010|3657035682000010|6100127767|USFK|570|4055RUPLUS|USFK|A|0
2|55876|4055RUPLUS|6100134580|2016-02-16|2016-02-16|2016-02-16|3019550508000010|570|Z1AA|Z2|ISS|3019550508000010|3657032842000010|6100134580|USOQ|570|4055RUPLUS|USOQ|A|0
2|55878|4055RUPLUS|6100134580|2016-02-17|2016-02-17|2016-02-17|3019550512000010|570|Z1AA|Z2|ISS|3019550512000010|3657032846000010|6100134580|USOQ|570|4055RUPLUS|USOQ|A|0
2|55949|4055RUPLUS|6100137550|2016-02-17|2016-02-17|2016-02-17|3019526757000020|570|Z1AA|Z2|ISS|3019526757000020|3657041935000010|6100137550|USE3|570|4055RUPLUS|USE3|A|0
2|62210|4055RUPLUS|6100558319|2016-02-16|2016-02-16|2016-02-16|3019542115000001|251|Z1AA|Z1|CPU|3019542115000001|3657021234000010|6100558319|USFD|251|4055RUPLUS|USFD|A|0
2|57195|4055RUPLUS|6100200295|2016-02-18|2016-02-18|2016-02-18|3019526841000040|570|Z1AA|Z2|ISS|3019526841000040|3657018783000010|6100200295|US8X|570|4055RUPLUS|US8X|A|0
2|57195|4055RUPLUS|6100200295|2016-02-18|2016-02-18|2016-02-18|3019526841000090|570|Z1AA|Z2|ISS|3019526841000090|3657018785000010|6100200295|US8X|570|4055RUPLUS|US8X|A|0
2|57248|4055RUPLUS|6100201944|2016-02-17|2016-02-17|2016-02-17|3019530907000003|570|Z1AA|Z1|CPU|3019530907000003|3657008066000010|6100201944|USNY|570|4055RUPLUS|USNY|A|0
2|63076|4055RUPLUS|6100675291|2016-02-17|2016-02-16|2016-02-17|3019528420000190|570|Z1AA|Z1|CPU|3019528420000190|3657006067000010|6100675291|US8R|570|4055RUPLUS|US8R|A|0
2|63194|4055RUPLUS|6100687563|2016-02-15|2016-02-15|2016-02-15|3019526628000010|540|Z1AA|Z2|ISS|3019526628000010|3657024382000010|6100687563|US8Z|540|4055RUPLUS|US8Z|A|0
2|55470|4055RUPLUS|6100110178|2016-02-18|2016-02-18|2016-02-18|3019500981000010|570|Z1AA|Z1|CPU|3019500981000010|3656968420000010|6100110178|USFC|570|4055RUPLUS|USFC|A|0
2|60600|4055RUPLUS|6100384444|2016-02-15|2016-02-15|2016-02-15|3019527923000050|570|Z1AA|Z2|ISS|3019527923000050|3657024209000010|6100384444|UT45|570|4055RUPLUS|UT45|A|0
2|60601|4055RUPLUS|6100384444|2016-02-16|2016-02-16|2016-02-16|3019527923000410|570|Z1AA|Z2|ISS|3019527923000410|3657035946000010|6100384444|UT45|570|4055RUPLUS|UT45|A|0
2|60635|4055RUPLUS|6100388306|2016-02-16|2016-02-16|2016-02-16|3019526858000290|570|Z1AA|Z2|ISS|3019526858000290|3657032192000010|6100388306|USQM|570|4055RUPLUS|USQM|A|0
2|51757|4055RUPLUS|4000299179|2016-02-15|2016-02-15|2016-02-15|3019542383000010|570|Z1AA|Z2|ISS|3019542383000010|3657024721000010|4000299179|UT2J|570|4055RUPLUS|UT2J|A|0
2|52022|4055RUPLUS|4000302420|2016-02-15|2016-02-15|2016-02-15|3019541293000002|570|Z1AA|Z2|ISS|3019541293000002|3657024644000010|4000302420|USKI|570|4055RUPLUS|USKI|A|0
2|52133|4055RUPLUS|4000303251|2016-02-15|2016-02-15|2016-02-15|3019528365000010|570|Z1AA|Z2|ISS|3019528365000010|3657029736000010|4000303251|UT44|570|4055RUPLUS|UT44|A|0
2|52134|4055RUPLUS|4000303251|2016-02-16|2016-02-16|2016-02-16|3019528365000050|570|Z1AA|Z2|ISS|3019528365000050|3657029741000010|4000303251|UT44|570|4055RUPLUS|UT44|A|0
2|52135|4055RUPLUS|4000303251|2016-02-17|2016-02-17|2016-02-17|3019528365000110|570|Z1AA|Z2|ISS|3019528365000110|3657029748000010|4000303251|UT44|570|4055RUPLUS|UT44|A|0
2|52138|4055RUPLUS|4000303251|2016-02-19|2016-02-19|2016-02-19|3019528365000170|570|Z1AA|Z2|ISS|3019528365000170|3657029756000010|4000303251|UT44|570|4055RUPLUS|UT44|A|0
2|55243|4055RUPLUS|6100100900|2016-02-16|2016-02-16|2016-02-16|3019525580000250|570|Z1AA|Z2|ISS|3019525580000250|3657019264000010|6100100900|UT1K|570|4055RUPLUS|UT1K|A|0
2|55244|4055RUPLUS|6100100900|2016-02-17|2016-02-17|2016-02-17|3019525580000090|570|Z1AA|Z2|ISS|3019525580000090|3657019267000010|6100100900|UT1K|570|4055RUPLUS|UT1K|A|0
2|62838|4055RUPLUS|6100635290|2016-02-15|2016-02-15|2016-02-15|3019375952000010|510|Z1AA|Z2|ISS|3019375952000010|3657024198000010|6100635290|USIP|510|4055RUPLUS|USIP|A|0
2|62838|4055RUPLUS|6100635290|2016-02-15|2016-02-15|2016-02-15|3019516910000010|510|Z1AA|Z2|ISS|3019516910000010|3657031296000010|6100635290|USIP|510|4055RUPLUS|USIP|A|0
2|62875|4055RUPLUS|6100635824|2016-02-16|2016-02-16|2016-02-16|3019499466000010|570|Z1AA|Z2|ISS|3019499466000010|3657035339000010|6100635824|US8Z|570|4055RUPLUS|US8Z|A|0
2|62894|4055RUPLUS|6100635922|2016-02-16|2016-02-15|2016-02-16|3019526166000510|570|Z1AA|Z1|CPU|3019526166000510|3657001351000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0
2|62898|4055RUPLUS|6100635922|2016-02-20|2016-02-19|2016-02-20|3019526166000410|570|Z1AA|Z1|CPU|3019526166000410|3657001375000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0
2|62903|4055RUPLUS|6100636547|2016-02-16|2016-02-16|2016-02-16|3019540968000010|570|Z1AA|Z2|ISS|3019540968000010|3657036001000010|6100636547|UT2J|570|4055RUPLUS|UT2J|A|0
2|62949|4055RUPLUS|6100640122|2016-02-16|2016-02-16|2016-02-16|3019528450000032|570|Z1AA|Z2|ISS|3019528450000032|3657035770000010|6100640122|USA3|570|4055RUPLUS|USA3|A|0
2|62950|4055RUPLUS|6100640122|2016-02-17|2016-02-17|2016-02-17|3019528450000052|570|Z1AA|Z2|ISS|3019528450000052|3657041035000010|6100640122|USA3|570|4055RUPLUS|USA3|A|0
2|55405|4055RUPLUS|6100107994|2016-02-15|2016-02-15|2016-02-15|3019525826000130|570|Z1AA|Z1|CPU|3019525826000130|3657001313000010|6100107994|USQ4|570|4055RUPLUS|USQ4|A|0
2|55406|4055RUPLUS|6100107994|2016-02-16|2016-02-16|2016-02-16|3019525826000220|570|Z1AA|Z1|CPU|3019525826000220|3657001319000010|6100107994|USQ4|570|4055RUPLUS|USQ4|A|0
2|55245|4055RUPLUS|6100100900|2016-02-18|2016-02-18|2016-02-18|3019525580000230|570|Z1AA|Z2|ISS|3019525580000230|3657019270000010|6100100900|UT1K|570|4055RUPLUS|UT1K|A|0
2|11136|4055RUPLUS|4000124534|2016-02-16|2016-02-16|2016-02-16|3019527209000580|570|Z1AA|Z1|CPU|3019527209000580|3657005297000010|4000124534|US8X|570|4055RUPLUS|US8X|A|0
2|11136|4055RUPLUS|4000124534|2016-02-16|2016-02-16|2016-02-16|3019527209001030|570|Z1AA|Z1|CPU|3019527209001030|3657005310000010|4000124534|US8X|570|4055RUPLUS|US8X|A|0
2|11137|4055RUPLUS|4000124534|2016-02-17|2016-02-17|2016-02-17|3019527209000360|570|Z1AA|Z1|CPU|3019527209000360|3657005313000010|4000124534|US8X|570|4055RUPLUS|US8X|A|0
2|11138|4055RUPLUS|4000124534|2016-02-18|2016-02-18|2016-02-18|3019527209001070|570|Z1AA|Z1|CPU|3019527209001070|3657005378000010|4000124534|US8X|570|4055RUPLUS|US8X|A|0
2|11135|4055RUPLUS|4000124534|2016-02-15|2016-02-15|2016-02-15|3019527209000010|570|Z1AA|Z1|CPU|3019527209000010|3657018876000010|4000124534|US8X|570|4055RUPLUS|US8X|A|0
2|11154|4055RUPLUS|4000124570|2016-02-17|2016-02-17|2016-02-17|3019481834000010|570|Z1AA|Z1|CPU|3019481834000010|3656946387000010|4000124570|USYA|570|4055RUPLUS|USYA|A|0
2|11157|4055RUPLUS|4000124570|2016-02-22|2016-02-22|2016-02-22|3019524421000010|570|Z1AA|Z1|CPU|3019524421000010|3656999690000010|4000124570|USYA|570|4055RUPLUS|USYA|A|0
2|11160|4055RUPLUS|4000124570|2016-02-25|2016-02-25|2016-02-25|3019524425000010|570|Z1AA|Z1|CPU|3019524425000010|3656999692000010|4000124570|USYA|570|4055RUPLUS|USYA|A|0
2|11213|4055RUPLUS|4000124653|2016-02-18|2016-02-18|2016-02-18|3019527815000170|570|Z1AA|Z1|CPU|3019527815000170|3657005656000010|4000124653|USLN|570|4055RUPLUS|USLN|A|0
2|11213|4055RUPLUS|4000124653|2016-02-18|2016-02-18|2016-02-18|3019527815000230|570|Z1AA|Z1|CPU|3019527815000230|3657005662000010|4000124653|USLN|570|4055RUPLUS|USLN|A|0
2|11214|4055RUPLUS|4000124653|2016-02-19|2016-02-19|2016-02-19|3019527815000240|570|Z1AA|Z1|CPU|3019527815000240|3657005674000010|4000124653|USLN|570|4055RUPLUS|USLN|A|0
2|11490|4055RUPLUS|4000129459|2016-02-26|2016-02-26|2016-02-26|3019514568000010|300|Z1AA|Z1|CPU|3019514568000010|3656987901000010|4000129459|US8Z|300|4055RUPLUS|US8Z|A|0
2|11575|4055RUPLUS|4000129787|2016-02-15|2016-02-15|2016-02-15|3019527799000140|570|Z1AA|Z2|ISS|3019527799000140|3657024588000010|4000129787|USIK|570|4055RUPLUS|USIK|A|0
2|11576|4055RUPLUS|4000129787|2016-02-16|2016-02-16|2016-02-16|3019527799000160|570|Z1AA|Z2|ISS|3019527799000160|3657028042000010|4000129787|USIK|570|4055RUPLUS|USIK|A|0
2|11577|4055RUPLUS|4000129787|2016-02-17|2016-02-17|2016-02-17|3019527799000210|570|Z1AA|Z2|ISS|3019527799000210|3657039788000010|4000129787|USIK|570|4055RUPLUS|USIK|A|0
2|11684|4055RUPLUS|4000129973|2016-02-17|2016-02-16|2016-02-17|3019524820000002|570|Z1AA|Z2|ISS|3019524820000002|3657024797000010|4000129973|USXJ|570|4055RUPLUS|USXJ|A|0
0|0|4055RUNEW|4000134538|2016-02-15|2016-02-14|2016-02-15|3019540491000010|250|Z1AA|Z1|CPU|3019540491000010|3657018919000010|4000134538|USEZ|250|4055RUNEW||A|0
0|0|4055RUNEW|4000134538|2016-02-15|2016-02-14|2016-02-15|3019540561000010|50|Z1AA|Z1|CPU|3019540561000010|3657018933000010|4000134538|USEZ|50|4055RUNEW||A|0
2|3939|4055RUPLUS|4000065250|2016-02-16|2016-02-16|2016-02-16|3019541872000010|540|Z1AA|Z2|ISS|3019541872000010|3657035929000010|4000065250|USG8|540|4055RUPLUS|USG8|A|0
2|4092|4055RUPLUS|4000066783|2016-02-15|2016-02-15|2016-02-15|3019527235000040|480|Z1AA|Z2|ISS|3019527235000040|3657031023000010|4000066783|USA7|480|4055RUPLUS|USA7|A|0
2|4158|4055RUPLUS|4000067319|2016-02-15|2016-02-15|2016-02-15|3019527616000010|570|Z1AA|Z2|ISS|3019527616000010|3657023930000010|4000067319|USG8|570|4055RUPLUS|USG8|A|0
2|4175|4055RUPLUS|4000067345|2016-02-16|2016-02-16|2016-02-16|3019527327000040|570|Z1AA|Z2|ISS|3019527327000040|3657019977000010|4000067345|UT52|570|4055RUPLUS|UT52|A|0
2|4176|4055RUPLUS|4000067345|2016-02-18|2016-02-18|2016-02-18|3019527327000050|570|Z1AA|Z2|ISS|3019527327000050|3657019980000010|4000067345|UT52|570|4055RUPLUS|UT52|A|0
2|4243|4055RUPLUS|4000067704|2016-02-15|2016-02-15|2016-02-15|3019490947000010|570|Z1AA|Z2|ISS|3019490947000010|3657024061000010|4000067704|USYX|570|4055RUPLUS|USYX|A|0
2|4244|4055RUPLUS|4000067704|2016-02-16|2016-02-16|2016-02-16|3019490948000010|570|Z1AA|Z2|ISS|3019490948000010|3657031746000010|4000067704|USYX|570|4055RUPLUS|USYX|A|0
2|4340|4055RUPLUS|4000068758|2016-02-16|2016-02-16|2016-02-16|3019527769000040|570|Z1AA|Z2|ISS|3019527769000040|3657035563000010|4000068758|USNZ|570|4055RUPLUS|USNZ|A|0
2|4431|4055RUPLUS|4000069458|2016-02-24|2016-02-24|2016-02-24|3019421665000070|540|Z1AA|Z2|ISS|3019421665000070|3656892613000010|4000069458|UT44|540|4055RUPLUS|UT44|A|0
0|0|4055RUPLUS|4000069555|2016-02-29|2016-02-29|2016-02-29|3019282678000100|570|Z1AA|Z2|ISS|3019282678000100|3656745613000010|4000069555|UT43|570|4055RUPLUS||A|0
2|4452|4055RUPLUS|4000069741|2016-02-16|2016-02-16|2016-02-16|3019526572000040|570|Z1AA|Z2|ISS|3019526572000040|3657042601000010|4000069741|USQD|570|4055RUPLUS|USQD|A|0
2|68563|4055RUPLUSPS|4000070140|2016-02-22|2016-02-22|2016-02-22|3019542394000010|570|Z1AA|Z2|ISS|3019542394000010|3657032657000010|4000070140|UT45|570|4055RUPLUSPS|UT45|A|0
2|6354|4055RUPLUS|4000088844|2016-02-16|2016-02-16|2016-02-16|3019527824000010|570|Z1AA|Z2|ISS|3019527824000010|3657041379000010|4000088844|UT2J|570|4055RUPLUS|UT2J|A|0
2|6542|4055RUPLUS|4000089505|2016-02-17|2016-02-17|2016-02-17|3019549041000010|1|Z1AA|Z1|CPU|3019549041000010|3657030845000010|4000089505|US8S|1|4055RUPLUS|US8S|A|0
2|4822|4055RUPLUS|4000074295|2016-02-16|2016-02-16|2016-02-16|3019524034000010|450|Z1AA|Z2|ISS|3019524034000010|3657030881000010|4000074295|USE2|450|4055RUPLUS|USE2|A|0
2|5185|4055RUPLUS|4000077103|2016-02-16|2016-02-16|2016-02-16|3019527104000020|570|Z1AA|Z2|ISS|3019527104000020|3657035766000010|4000077103|USA8|570|4055RUPLUS|USA8|A|0
2|5652|4055RUPLUS|4000084310|2016-02-17|2016-02-17|2016-02-17|3019446565000039|364|Z1AA|Z1|CPU|3019446565000039|3656901244000010|4000084310|UT45|364|4055RUPLUS|UT45|A|0
2|5653|4055RUPLUS|4000084310|2016-02-18|2016-02-18|2016-02-18|3019446565000041|364|Z1AA|Z1|CPU|3019446565000041|3656901246000010|4000084310|UT45|364|4055RUPLUS|UT45|A|0
2|5657|4055RUPLUS|4000084310|2016-02-24|2016-02-24|2016-02-24|3019446565000052|364|Z1AA|Z1|CPU|3019446565000052|3656902953000010|4000084310|UT45|364|4055RUPLUS|UT45|A|0
2|5659|4055RUPLUS|4000084310|2016-02-26|2016-02-26|2016-02-26|3019446565000059|364|Z1AA|Z1|CPU|3019446565000059|3656926679000010|4000084310|UT45|364|4055RUPLUS|UT45|A|0
0|0|4055RUPLUS|4000084310|2016-02-29|2016-02-29|2016-02-29|3019446565000061|364|Z1AA|Z1|CPU|3019446565000061|3656938358000010|4000084310|UT45|364|4055RUPLUS||A|0
2|5687|4055RUPLUS|4000085118|2016-02-15|2016-02-15|2016-02-15|3019533701000010|570|Z1AA|Z2|ISS|3019533701000010|3657018843000010|4000085118|USQ4|570|4055RUPLUS|USQ4|A|0
2|5688|4055RUPLUS|4000085118|2016-02-16|2016-02-16|2016-02-16|3019550086000010|570|Z1AA|Z2|ISS|3019550086000010|3657040316000010|4000085118|USQ4|570|4055RUPLUS|USQ4|A|0
2|5689|4055RUPLUS|4000085118|2016-02-17|2016-02-17|2016-02-17|3019533713000010|570|Z1AA|Z2|ISS|3019533713000010|3657041434000010|4000085118|USQ4|570|4055RUPLUS|USQ4|A|0
2|5846|4055RUPLUS|4000086292|2016-02-19|2016-02-19|2016-02-19|3019527907000030|570|Z1AA|Z1|CPU|3019527907000030|3657005714000010|4000086292|USKZ|570|4055RUPLUS|USKZ|A|0
2|5909|4055RUPLUS|4000086540|2016-02-16|2016-02-16|2016-02-16|3019548881000010|570|Z1AA|Z2|ISS|3019548881000010|3657040327000010|4000086540|UT52|570|4055RUPLUS|UT52|A|0
2|6026|4055RUPLUS|4000086952|2016-02-16|2016-02-16|2016-02-16|3019557514000001|570|Z1AA|Z2|ISS|3019557514000001|3657042712000010|4000086952|USE3|570|4055RUPLUS|USE3|A|0
2|6041|4055RUPLUS|4000086958|2016-02-17|2016-02-16|2016-02-17|3019549827000010|570|Z1AA|Z2|ISS|3019549827000010|3657035438000010|4000086958|USZA|570|4055RUPLUS|USZA|A|0
2|6073|4055RUPLUS|4000087025|2016-02-16|2016-02-15|2016-02-16|3019527344000200|570|Z1AA|Z2|ISS|3019527344000200|3657019777000010|4000087025|UT3C|570|4055RUPLUS|UT3C|A|0
2|6074|4055RUPLUS|4000087025|2016-02-17|2016-02-16|2016-02-17|3019527344000040|570|Z1AA|Z2|ISS|3019527344000040|3657019780000010|4000087025|UT3C|570|4055RUPLUS|UT3C|A|0
2|6086|4055RUPLUS|4000087061|2016-02-19|2016-02-19|2016-02-19|3019526710000050|570|Z1AA|Z2|ISS|3019526710000050|3657019912000010|4000087061|UT1K|570|4055RUPLUS|UT1K|A|0
2|6100|4055RUPLUS|4000087172|2016-02-16|2016-02-16|2016-02-16|3019526689000030|570|Z1AA|Z2|ISS|3019526689000030|3657041373000010|4000087172|UT2J|570|4055RUPLUS|UT2J|A|0
2|6139|4055RUPLUS|4000087296|2016-02-17|2016-02-17|2016-02-17|3019368659000010|416|Z1AA|Z1|CPU|3019368659000010|3656848431000010|4000087296|USKM|416|4055RUPLUS|USKM|A|0
2|6745|4055RUPLUS|4000090683|2016-02-15|2016-02-15|2016-02-15|3019526581000190|570|Z1AA|Z1|CPU|3019526581000190|3657001529000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0
2|6745|4055RUPLUS|4000090683|2016-02-15|2016-02-15|2016-02-15|3019526581000350|570|Z1AA|Z1|CPU|3019526581000350|3657001532000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0
2|6746|4055RUPLUS|4000090683|2016-02-16|2016-02-16|2016-02-16|3019526581000380|570|Z1AA|Z1|CPU|3019526581000380|3657001558000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0
0|0|4055RUPLUS|4000090683|2016-02-20|2016-02-20|2016-02-20|3019526581000590|570|Z1AA|Z1|CPU|3019526581000590|3657001604000010|4000090683|USZX|570|4055RUPLUS||A|0
0|0|4055RUPLUS|4000090683|2016-02-20|2016-02-20|2016-02-20|3019526581000630|570|Z1AA|Z1|CPU|3019526581000630|3657001608000010|4000090683|USZX|570|4055RUPLUS||A|0
2|6772|4055RUPLUS|4000090829|2016-02-15|2016-02-15|2016-02-15|3019293867000013|570|Z1AA|Z2|ISS|3019293867000013|3657024765000010|4000090829|US8Z|570|4055RUPLUS|US8Z|A|0
2|68695|4055RUPLUSPS|4000091204|2016-02-16|2016-02-16|2016-02-16|3019482115000001|128|Z1AA|Z2|ISS|3019482115000001|3656994074000010|4000091204|USGL|128|4055RUPLUSPS|USGL|A|0
2|7112|4055RUPLUS|4000093159|2016-02-16|2016-02-16|2016-02-16|3019526677000040|570|Z1AA|Z2|ISS|3019526677000040|3657019091000010|4000093159|UT33|570|4055RUPLUS|UT33|A|0
2|7113|4055RUPLUS|4000093159|2016-02-17|2016-02-17|2016-02-17|3019526677000180|570|Z1AA|Z2|ISS|3019526677000180|3657019092000010|4000093159|UT33|570|4055RUPLUS|UT33|A|0
2|7114|4055RUPLUS|4000093159|2016-02-18|2016-02-18|2016-02-18|3019526677000190|570|Z1AA|Z2|ISS|3019526677000190|3657019093000010|4000093159|UT33|570|4055RUPLUS|UT33|A|0
2|704|4055RUPLUS|3000063424|2016-02-15|2016-02-15|2016-02-15|3019527224000010|570|Z1AA|Z2|ISS|3019527224000010|3657031837000010|3000063424|USNJ|570|4055RUPLUS|USNJ|A|0
2|871|4055RUPLUS|3000084776|2016-02-15|2016-02-15|2016-02-15|3019526976000060|570|Z1AA|Z2|ISS|3019526976000060|3657031962000010|3000084776|US8Y|570|4055RUPLUS|US8Y|A|0
2|875|4055RUPLUS|3000084776|2016-02-18|2016-02-18|2016-02-18|3019526976000230|570|Z1AA|Z2|ISS|3019526976000230|3657041229000010|3000084776|US8Y|570|4055RUPLUS|US8Y|A|0
2|871|4055RUPLUS|3000084776|2016-02-15|2016-02-15|2016-02-15|3019526976000190|570|Z1AA|Z2|ISS|3019526976000190|3657041360000010|3000084776|US8Y|570|4055RUPLUS|US8Y|A|0
2|952|4055RUPLUS|3000091233|2016-02-23|2016-02-23|2016-02-23|3019540846000010|570|Z1AA|Z1|CPU|3019540846000010|3657019811000010|3000091233|US2U|570|4055RUPLUS|US2U|A|0
2|986|4055RUPLUS|3000137818|2016-02-18|2016-02-18|2016-02-18|3019526401000060|570|Z1AA|Z1|CPU|3019526401000060|3657001513000010|3000137818|UT76|570|4055RUPLUS|UT76|A|0
2|987|4055RUPLUS|3000137818|2016-02-19|2016-02-19|2016-02-19|3019526401000070|570|Z1AA|Z1|CPU|3019526401000070|3657001518000010|3000137818|UT76|570|4055RUPLUS|UT76|A|0
