STATUS|SM_RECORD|CO_ITEM|LOC|SHIPDATE|SCHEDSHIPDATE|SCHEDARRIVDATE|CO_ORDERID|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|U_DMDGROUP_CODE|VL_ORDERID|LOADID|VLL_DEST|VLL_SOURCE|VLL_QTY|VLL_ITEM|ASSIGNED_PLANT|U_OVERALLSTS|P1|FIRMSW|SM417_RECNUM|SM417_EFF|SOURCING|MINLEADTIME|DUR
2|147144|4055RUPLUS|4000221911|2016-02-29|2016-02-29|2016-02-29|3019464711000022|570|Z1AA|Z2|ISS|3019464711000022|3656925014000010|4000221911|UT2Q|570|4055RUPLUS|UT2Q|A|0|0|147385|29-FEB-16|ISS9DEL|0|1440
2|185229|4055RUPLUSPS|4000222637|2016-02-24|2016-02-24|2016-02-24|3019575727000010|570|Z1AA|Z2|ISS|3019575727000010|3657086756000010|4000222637|US6T|570|4055RUPLUSPS|US6T|A|0|0|185525|24-FEB-16|ISS9DEL|0|1440
2|147467|4055RUPLUS|4000222660|2016-02-23|2016-02-23|2016-02-23|3019569229000290|570|Z1AA|Z2|ISS|3019569229000290|3657090381000010|4000222660|USWR|570|4055RUPLUS|USWR|A|0|0|147708|23-FEB-16|ISS9DEL|0|1440
2|147468|4055RUPLUS|4000222660|2016-02-24|2016-02-24|2016-02-24|3019569229000030|570|Z1AA|Z2|ISS|3019569229000030|3657102295000010|4000222660|USWR|570|4055RUPLUS|USWR|A|0|0|147710|24-FEB-16|ISS9DEL|0|1440
5|98438|4001AI|4000223529|2016-02-23|2016-02-23|2016-02-23|3129209308000010|128|Z1BA|Z2|COL|3129209308000010|3750344247000010|UT35|4000223529|128|4001AI|UT35|A|0|0|98595|23-FEB-16|COL9DEL|0|1440
2|123345|4055RUPLUS|4000081632|2016-03-01|2016-03-01|2016-03-01|3019607519000010|570|Z1AA|Z1|CPU|3019607519000010|3657105794000010|4000081632|UT35|570|4055RUPLUS|UT35|A|0|0|123552|01-MAR-16|ISS9DEL|0|1440
2|123412|4055RUPLUS|4000082199|2016-02-23|2016-02-23|2016-02-23|3019568342000020|570|Z1AA|Z2|ISS|3019568342000020|3657073800000010|4000082199|UT74|570|4055RUPLUS|UT74|A|0|0|123619|23-FEB-16|ISS9DEL|0|1440
2|123448|4055RUPLUS|4000082418|2016-02-24|2016-02-24|2016-02-24|3019482490000010|570|Z1AA|Z2|ISS|3019482490000010|3657095874000010|4000082418|USNY|570|4055RUPLUS|USNY|A|0|0|123655|24-FEB-16|ISS9DEL|0|1440
2|123499|4055RUPLUS|4000082971|2016-02-24|2016-02-24|2016-02-24|3019568074000010|570|Z1AA|Z2|ISS|3019568074000010|3657102204000010|4000082971|USYX|570|4055RUPLUS|USYX|A|0|0|123706|24-FEB-16|ISS9DEL|0|1440
2|123633|4055RUPLUS|4000083988|2016-02-24|2016-02-24|2016-02-24|3019540610000010|570|Z1AA|Z2|ISS|3019540610000010|3657101835000010|4000083988|UT3A|570|4055RUPLUS|UT3A|A|0|0|123840|24-FEB-16|ISS9DEL|0|1440
2|123671|4055RUPLUS|4000084310|2016-02-24|2016-02-24|2016-02-24|3019446565000054|364|Z1AA|Z1|CPU|3019446565000054|3656902955000010|4000084310|UT45|364|4055RUPLUS|UT45|A|0|0|123878|24-FEB-16|ISS9DEL|0|1440
2|123672|4055RUPLUS|4000084310|2016-02-25|2016-02-25|2016-02-25|3019446565000055|364|Z1AA|Z1|CPU|3019446565000055|3656915317000010|4000084310|UT45|364|4055RUPLUS|UT45|A|0|0|123879|25-FEB-16|ISS9DEL|0|1440
2|123814|4055RUPLUS|4000086051|2016-02-24|2016-02-24|2016-02-24|3019584966000010|570|Z1AA|Z2|ISS|3019584966000010|3657101735000010|4000086051|UT2W|570|4055RUPLUS|UT2W|A|0|0|124022|24-FEB-16|ISS9DEL|0|1440
0|0|4001AI|4000086545|2016-02-23|2016-02-23|2016-02-23|3129202689000200|450|Z1BA|Z2|COL|3129202689000200|3750359308000010|UT2Q|4000086545|450|4001AI||A|0|0|0||UNMET|0|0
0|0|4001AI|4000086545|2016-02-25|2016-02-25|2016-02-29|3129202689000080|450|Z1BA|Z2|COL|3129202689000080|3750371841000010|UT2Q|4000086545|450|4001AI||A|0|0|0||UNMET|0|0
5|11038|4001AI|4000086599|2016-02-24|2016-02-24|2016-02-24|3129203060000010|110|Z1BA|Z2|COL|3129203060000010|3750365987000010|US8Z|4000086599|110|4001AI|US8Z|A|0|0|11048|24-FEB-16|COL9DEL|0|1440
2|124027|4055RUPLUS|4000086958|2016-02-24|2016-02-23|2016-02-24|3019601428000010|570|Z1AA|Z2|ISS|3019601428000010|3657105493000010|4000086958|USZA|570|4055RUPLUS|USZA|A|0|0|124235|23-FEB-16|ISS9DEL|1440|1440
0|0|4055RUPLUS|4000087025|2016-02-23|2016-02-22|2016-02-23|3019568906000200|570|Z1AA|Z2|ISS|3019568906000200|3657085075000010|4000087025|UT3C|570|4055RUPLUS||A|0|0|0||UNMET|0|0
5|39511|4001AI|4000094913|2016-02-24|2016-02-24|2016-02-24|3129203367000590|450|Z1BA|Z2|COL|3129203367000590|3750355330000010|USIK|4000094913|450|4001AI|USIK|A|0|0|0|| |-1|1440
0|0|4001AI|4000094913|2016-02-24|2016-02-24|2016-02-24|3129238171000030|450|Z1BA|Z2|COL|3129238171000030|3750356008000010|USYP|4000094913|450|4001AI||A|0|0|0||UNMET|0|0
0|0|4001AI|4000094913|2016-02-24|2016-02-24|2016-02-24|3129238171000140|450|Z1BA|Z2|COL|3129238171000140|3750356009000010|USYP|4000094913|450|4001AI||A|0|0|0||UNMET|0|0
5|78889|4001AI|4000094913|2016-02-26|2016-02-26|2016-02-26|3129238171000230|450|Z1BA|Z2|COL|3129238171000230|3750356021000010|USYP|4000094913|450|4001AI|USYP|A|0|0|0|| |-1|1440
5|78871|4001AI|4000094913|2016-02-24|2016-02-24|2016-02-24|3129203367000190|450|Z1BA|Z2|COL|3129203367000190|3750366022000010|USYP|4000094913|450|4001AI|USYP|A|0|0|0|| |-1|1440
5|39511|4001AI|4000094913|2016-02-24|2016-02-24|2016-02-24|3129203367000200|450|Z1BA|Z2|COL|3129203367000200|3750366025000010|USIK|4000094913|450|4001AI|USIK|A|0|0|0|| |-1|1440
5|78871|4001AI|4000094913|2016-02-24|2016-02-24|2016-02-24|3129203367000350|450|Z1BA|Z2|COL|3129203367000350|3750366028000010|USYP|4000094913|450|4001AI|USYP|A|0|0|0|| |-1|1440
2|125320|4055RUPLUS|4000095368|2016-02-24|2016-02-24|2016-02-24|3019580890000010|570|Z1AA|Z2|ISS|3019580890000010|3657102005000010|4000095368|UT76|570|4055RUPLUS|UT76|A|0|0|125533|24-FEB-16|ISS9DEL|0|1440
5|116201|4001AW|4000095368|2016-02-26|2016-02-26|2016-02-26|3129203305000040|450|Z1BA|Z2|COL|3129203305000040|3750331809000010|USQ4|4000095368|450|4001AW|USQ4|A|0|0|116375|26-FEB-16|COL9DEL|0|1440
5|76615|4001AI|4000095472|2016-02-24|2016-02-24|2016-02-24|3129202952000090|450|Z1BA|Z2|COL|3129202952000090|3750329633000010|USXP|4000095472|450|4001AI|USXP|A|0|0|76728|24-FEB-16|COL9DEL|0|1440
5|76622|4001AI|4000095472|2016-02-26|2016-02-26|2016-02-26|3129202952000100|450|Z1BA|Z2|COL|3129202952000100|3750356303000010|USXP|4000095472|450|4001AI|USXP|A|0|0|76735|26-FEB-16|COL9DEL|0|1440
2|125373|4055RUPLUS|4000095783|2016-02-24|2016-02-24|2016-02-24|3019600993000010|540|Z1AA|Z2|ISS|3019600993000010|3657102155000010|4000095783|USKL|540|4055RUPLUS|USKL|A|0|0|125586|24-FEB-16|ISS9DEL|0|1440
5|25211|4001AI|4000096221|2016-02-26|2016-02-26|2016-02-26|3129096911000010|450|Z1BA|Z2|COL|3129096911000010|3750356291000010|USFC|4000096221|450|4001AI|USFC|A|0|0|25237|26-FEB-16|COL9DEL|0|1440
2|124714|4055RUPLUS|4000090683|2016-02-26|2016-02-26|2016-02-26|3019568113000580|570|Z1AA|Z1|CPU|3019568113000580|3657054263000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0|0|124922|26-FEB-16|ISS9DEL|0|1440
2|124714|4055RUPLUS|4000090683|2016-02-26|2016-02-26|2016-02-26|3019568113000650|570|Z1AA|Z1|CPU|3019568113000650|3657054267000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0|0|124922|26-FEB-16|ISS9DEL|0|1440
0|0|4055RUPLUS|4000090683|2016-02-27|2016-02-27|2016-02-27|3019568113000550|570|Z1AA|Z1|CPU|3019568113000550|3657054272000010|4000090683|USZX|570|4055RUPLUS||A|0|0|0||UNMET|0|0
0|0|4055RUPLUS|4000090683|2016-02-27|2016-02-27|2016-02-27|3019568113000630|570|Z1AA|Z1|CPU|3019568113000630|3657054281000010|4000090683|USZX|570|4055RUPLUS||A|0|0|0||UNMET|0|0
2|124717|4055RUPLUS|4000090683|2016-02-29|2016-02-29|2016-02-29|3019612735000480|570|Z1AA|Z1|CPU|3019612735000480|3657109975000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0|0|124926|29-FEB-16|ISS9DEL|0|1440
2|124718|4055RUPLUS|4000090683|2016-03-01|2016-03-01|2016-03-01|3019612735000490|570|Z1AA|Z1|CPU|3019612735000490|3657109991000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0|0|124928|01-MAR-16|ISS9DEL|0|1440
2|124719|4055RUPLUS|4000090683|2016-03-02|2016-03-02|2016-03-02|3019612735000150|570|Z1AA|Z1|CPU|3019612735000150|3657109996000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0|0|124930|02-MAR-16|ISS9DEL|0|1440
2|124721|4055RUPLUS|4000090683|2016-03-04|2016-03-04|2016-03-04|3019612735000600|570|Z1AA|Z1|CPU|3019612735000600|3657110019000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0|0|124934|04-MAR-16|ISS9DEL|0|1440
0|0|4055RUPLUS|4000090683|2016-03-05|2016-03-05|2016-03-05|3019612735000550|570|Z1AA|Z1|CPU|3019612735000550|3657110025000010|4000090683|USZX|570|4055RUPLUS||A|0|0|0||UNMET|0|0
2|124754|4055RUPLUS|4000090907|2016-02-24|2016-02-24|2016-02-24|3019569025000020|570|Z1AA|Z2|ISS|3019569025000020|3657095909000010|4000090907|USNY|570|4055RUPLUS|USNY|A|0|0|124967|24-FEB-16|ISS9DEL|0|1440
2|124774|4055RUPLUS|4000091005|2016-02-25|2016-02-25|2016-02-25|3019568130000070|570|Z1AA|Z2|ISS|3019568130000070|3657107130000010|4000091005|USZY|570|4055RUPLUS|USZY|A|0|0|124987|25-FEB-16|ISS9DEL|0|1440
2|124814|4055RUPLUS|4000091432|2016-02-25|2016-02-24|2016-02-25|3019472974000006|570|Z1AA|Z2|ISS|3019472974000006|3657095123000010|4000091432|US1Q|570|4055RUPLUS|US1Q|A|0|0|125027|24-FEB-16|ISS9DEL|1440|1440
2|124851|4055RUPLUS|4000091629|2016-02-25|2016-02-25|2016-02-25|3019568911000060|570|Z1AA|Z2|ISS|3019568911000060|3657073615000010|4000091629|USB5|570|4055RUPLUS|USB5|A|0|0|125064|25-FEB-16|ISS9DEL|0|1440
2|124966|4055RUPLUS|4000092332|2016-02-25|2016-02-24|2016-02-25|3019600771000010|570|Z1AA|Z2|ISS|3019600771000010|3657108636000010|4000092332|USWN|570|4055RUPLUS|USWN|A|0|0|125180|24-FEB-16|ISS9DEL|1440|1440
2|124968|4055RUPLUS|4000092332|2016-02-26|2016-02-25|2016-02-26|3019574468000010|570|Z1AA|Z2|ISS|3019574468000010|3657108667000010|4000092332|USLN|570|4055RUPLUS|USLN|A|0|0|125181|25-FEB-16|ISS9DEL|1440|1440
5|87670|4001AI|4000108676|2016-02-24|2016-02-24|2016-02-24|3129209952000010|570|Z1BA|Z2|COL|3129209952000010|3750329525000010|UT2J|4000108676|570|4001AI|UT2J|A|0|0|87810|24-FEB-16|COL9DEL|0|1440
5|87656|4001AI|4000108676|2016-02-23|2016-02-23|2016-02-23|3129202752000010|450|Z1BA|Z2|COL|3129202752000010|3750356978000010|UT2J|4000108676|450|4001AI|UT2J|A|0|0|87796|23-FEB-16|COL9DEL|0|1440
2|126732|4055RUPLUS|4000109117|2016-02-24|2016-02-24|2016-02-24|3019491001000004|570|Z1AA|Z2|ISS|3019491001000004|3657102274000010|4000109117|UT3A|570|4055RUPLUS|UT3A|A|0|0|126946|24-FEB-16|ISS9DEL|0|1440
2|126809|4055RUPLUS|4000109892|2016-02-24|2016-02-24|2016-02-24|3019569452000080|570|Z1AA|Z2|ISS|3019569452000080|3657101721000010|4000109892|UT2J|570|4055RUPLUS|UT2J|A|0|0|127023|24-FEB-16|ISS9DEL|0|1440
2|126851|4055RUPLUS|4000110061|2016-02-23|2016-02-23|2016-02-23|3019599902000010|570|Z1AA|Z2|ISS|3019599902000010|3657096818000010|4000110061|USNH|570|4055RUPLUS|USNH|A|0|0|127065|23-FEB-16|ISS9DEL|0|1440
5|83438|4001AI|4000110277|2016-02-24|2016-02-24|2016-02-24|3129203517000130|450|Z1BA|Z2|COL|3129203517000130|3750329689000010|UT13|4000110277|450|4001AI|UT13|A|0|0|83562|24-FEB-16|COL9DEL|0|1440
2|126949|4055RUPLUS|4000110894|2016-02-24|2016-02-24|2016-02-24|3019585788000010|570|Z1AA|Z2|ISS|3019585788000010|3657101958000010|4000110894|USE1|570|4055RUPLUS|USE1|A|0|0|127163|24-FEB-16|ISS9DEL|0|1440
5|15421|4001AI|4000111598|2016-02-25|2016-02-25|2016-02-25|3129203978000040|450|Z1BA|Z2|COL|3129203978000040|3750340678000010|USA7|4000111598|450|4001AI|USA7|A|0|0|15439|25-FEB-16|COL9DEL|0|1440
2|127075|4055RUPLUS|4000111704|2016-02-25|2016-02-25|2016-02-25|3019583264000003|570|Z1AA|Z2|ISS|3019583264000003|3657096530000010|4000111704|UT74|570|4055RUPLUS|UT74|A|0|0|127290|25-FEB-16|ISS9DEL|0|1440
0|0|4001AI|4000111715|2016-02-23|2016-02-23|2016-02-23|3129226738000110|450|Z1BA|Z2|COL|3129226738000110|3750342504000010|USB5|4000111715|450|4001AI||A|0|0|0||UNMET|0|0
5|97314|4001AI|4000111715|2016-02-23|2016-02-23|2016-02-23|3129226738000260|450|Z1BA|Z2|COL|3129226738000260|3750342522000010|UT33|4000111715|450|4001AI|UT33|A|0|0|0|| |-1|1440
5|97330|4001AI|4000111715|2016-02-26|2016-02-26|2016-02-26|3129226738000390|450|Z1BA|Z2|COL|3129226738000390|3750342538000010|UT33|4000111715|450|4001AI|UT33|A|0|0|0|| |-1|1440
5|77909|4001AI|4000112723|2016-02-26|2016-02-26|2016-02-26|3129203510000030|450|Z1BA|Z2|COL|3129203510000030|3750356163000010|USYH|4000112723|450|4001AI|USYH|A|0|0|78022|26-FEB-16|COL9DEL|0|1440
0|0|4001AI|4000097899|2016-02-25|2016-02-25|2016-02-25|3129204093000100|450|Z1BA|Z1|RET|3129204093000100|3750312228000010|USKM|4000097899|450|4001AI||A|0|0|0||UNMET|0|0
5|87672|4001AI|4000224751|2016-02-24|2016-02-24|2016-02-24|3129204032000030|450|Z1BA|Z2|COL|3129204032000030|3750372059000010|UT2J|4000224751|450|4001AI|UT2J|A|0|0|87812|24-FEB-16|COL9DEL|0|1440
5|60652|4001AI|4000224861|2016-02-23|2016-02-23|2016-02-23|3129251096000010|450|Z1BA|Z2|COL|3129251096000010|3750371960000010|USNZ|4000224861|450|4001AI|USNZ|A|0|0|60743|23-FEB-16|COL9DEL|0|1440
2|148267|4055RUPLUS|4000226079|2016-02-24|2016-02-24|2016-02-24|3019557578000010|570|Z1AA|Z2|ISS|3019557578000010|3657097437000010|4000226079|USA4|570|4055RUPLUS|USA4|A|0|0|148508|24-FEB-16|ISS9DEL|0|1440
2|148354|4055RUPLUS|4000226405|2016-02-25|2016-02-25|2016-02-25|3019569689000010|570|Z1AA|Z2|ISS|3019569689000010|3657107693000010|4000226405|USI7|570|4055RUPLUS|USI7|A|0|0|148595|25-FEB-16|ISS9DEL|0|1440
2|148424|4055RUPLUS|4000226549|2016-02-24|2016-02-24|2016-02-24|3019575343000010|570|Z1AA|Z2|ISS|3019575343000010|3657096001000010|4000226549|USIK|570|4055RUPLUS|USIK|A|0|0|148665|24-FEB-16|ISS9DEL|0|1440
2|148576|4055RUPLUS|4000227020|2016-02-23|2016-02-23|2016-02-23|3019569663000020|570|Z1AA|Z2|ISS|3019569663000020|3657082606000010|4000227020|USA9|570|4055RUPLUS|USA9|A|0|0|148817|23-FEB-16|ISS9DEL|0|1440
2|148577|4055RUPLUS|4000227020|2016-02-24|2016-02-24|2016-02-24|3019569663000140|570|Z1AA|Z2|ISS|3019569663000140|3657094330000010|4000227020|USA9|570|4055RUPLUS|USA9|A|0|0|148818|24-FEB-16|ISS9DEL|0|1440
2|144095|4055RUPLUS|4000208381|2016-02-23|2016-02-23|2016-02-23|3019569161000020|570|Z1AA|Z2|ISS|3019569161000020|3657097483000010|4000208381|USYZ|570|4055RUPLUS|USYZ|A|0|0|144335|23-FEB-16|ISS9DEL|0|1440
2|118507|4055RUNEW|4000210936|2016-02-29|2016-02-28|2016-02-29|3019457152000010|500|Z1AA|Z1|CPU|3019457152000010|3656938353000010|4000210936|USEZ|500|4055RUNEW|USEZ|A|0|0|118704|28-FEB-16|ISS9DEL|1440|1440
2|136289|4055RUPLUS|4000173974|2016-02-25|2016-02-25|2016-02-25|3019565466000010|570|Z1AA|Z1|CPU|3019565466000010|3657052178000010|4000173974|USMN|570|4055RUPLUS|USMN|A|0|0|136523|25-FEB-16|ISS9DEL|0|1440
2|136352|4055RUPLUS|4000174472|2016-02-26|2016-02-26|2016-02-26|3019583766000010|570|Z1AA|Z1|CPU|3019583766000010|3657074998000010|4000174472|USNE|570|4055RUPLUS|USNE|A|0|0|136586|26-FEB-16|ISS9DEL|0|1440
2|136353|4055RUPLUS|4000174472|2016-02-29|2016-02-29|2016-02-29|3019583789000010|570|Z1AA|Z1|CPU|3019583789000010|3657075007000010|4000174472|USNE|570|4055RUPLUS|USNE|A|0|0|136587|29-FEB-16|ISS9DEL|0|1440
2|136422|4055RUPLUS|4000174961|2016-02-26|2016-02-26|2016-02-26|3019593263000010|570|Z1AA|Z1|CPU|3019593263000010|3657086632000010|4000174961|USNE|570|4055RUPLUS|USNE|A|0|0|136656|26-FEB-16|ISS9DEL|0|1440
2|136689|4055RUPLUS|4000177006|2016-02-24|2016-02-23|2016-02-24|3019568915000310|570|Z1AA|Z2|ISS|3019568915000310|3657089542000010|4000177006|UT33|570|4055RUPLUS|UT33|A|0|0|136922|23-FEB-16|ISS9DEL|1440|1440
2|136689|4055RUPLUS|4000177006|2016-02-24|2016-02-23|2016-02-24|3019568915000380|570|Z1AA|Z2|ISS|3019568915000380|3657089551000010|4000177006|UT33|570|4055RUPLUS|UT33|A|0|0|136922|23-FEB-16|ISS9DEL|1440|1440
2|137646|4055RUPLUS|4000182036|2016-02-23|2016-02-23|2016-02-23|3019591655000010|570|Z1AA|Z2|ISS|3019591655000010|3657095590000010|4000182036|USXK|570|4055RUPLUS|USXK|A|0|0|137880|23-FEB-16|ISS9DEL|0|1440
5|97331|4001AI|4000183328|2016-02-26|2016-02-26|2016-02-26|3129203929000030|450|Z1BA|Z2|COL|3129203929000030|3750356376000010|UT33|4000183328|450|4001AI|UT33|A|0|0|97485|26-FEB-16|COL9DEL|0|1440
2|126091|4055RUPLUS|4000101030|2016-02-25|2016-02-25|2016-02-25|3019569164000110|570|Z1AA|Z1|CPU|3019569164000110|3657058875000010|4000101030|US8R|570|4055RUPLUS|US8R|A|0|0|126304|25-FEB-16|ISS9DEL|0|1440
5|20885|4001AI|4000105240|2016-02-24|2016-02-24|2016-02-24|3129202906000090|450|Z1BA|Z2|COL|3129202906000090|3750329966000010|USE1|4000105240|450|4001AI|USE1|A|0|0|20911|24-FEB-16|COL9DEL|0|1440
2|126170|4055RUPLUS|4000105309|2016-02-24|2016-02-24|2016-02-24|3019592771000010|570|Z1AA|Z1|CPU|3019592771000010|3657086250000010|4000105309|USPF|570|4055RUPLUS|USPF|A|0|0|126383|24-FEB-16|ISS9DEL|0|1440
2|126172|4055RUPLUS|4000105309|2016-02-26|2016-02-26|2016-02-26|3019592777000010|570|Z1AA|Z1|CPU|3019592777000010|3657086253000010|4000105309|USPF|570|4055RUPLUS|USPF|A|0|0|126385|26-FEB-16|ISS9DEL|0|1440
2|126169|4055RUPLUS|4000105309|2016-02-23|2016-02-23|2016-02-23|3019592767000010|570|Z1AA|Z1|CPU|3019592767000010|3657086258000010|4000105309|USPF|570|4055RUPLUS|USPF|A|0|0|126382|23-FEB-16|ISS9DEL|0|1440
2|126286|4055RUPLUS|4000106321|2016-03-02|2016-03-02|2016-03-02|3019600517000002|570|Z1AA|Z1|CPU|3019600517000002|3657096728000010|4000106321|US2N|570|4055RUPLUS|US2N|A|0|0|126499|02-MAR-16|ISS9DEL|0|1440
2|126485|4055RUPLUS|4000107652|2016-02-23|2016-02-23|2016-02-23|3019599572000010|570|Z1AA|Z2|ISS|3019599572000010|3657095784000010|4000107652|USHD|570|4055RUPLUS|USHD|A|0|0|126699|23-FEB-16|ISS9DEL|0|1440
2|126496|4055RUPLUS|4000108014|2016-02-24|2016-02-24|2016-02-24|3019592986000010|570|Z1AA|Z2|ISS|3019592986000010|3657096315000010|4000108014|USPF|570|4055RUPLUS|USPF|A|0|0|126710|24-FEB-16|ISS9DEL|0|1440
2|126580|4055RUPLUS|4000108405|2016-02-23|2016-02-23|2016-02-23|3019599681000010|570|Z1AA|Z2|ISS|3019599681000010|3657096758000010|4000108405|US8X|570|4055RUPLUS|US8X|A|0|0|126794|23-FEB-16|ISS9DEL|0|1440
5|2006|4001AI|4000108624|2016-02-23|2016-02-23|2016-02-23|3129238864000010|420|Z1BA|Z2|COL|3129238864000010|3750357518000010|US6D|4000108624|420|4001AI|US6D|A|0|0|2012|23-FEB-16|COL9DEL|0|1440
5|4168|4001AI|4000116712|2016-02-24|2016-02-24|2016-02-24|3129203614000020|450|Z1BA|Z2|COL|3129203614000020|3750329708000010|US8R|4000116712|450|4001AI|US8R|A|0|0|4175|24-FEB-16|COL9DEL|0|1440
2|127863|4055RUPLUS|4000117116|2016-02-24|2016-02-24|2016-02-24|3019600788000010|570|Z1AA|Z2|ISS|3019600788000010|3657102143000010|4000117116|USB5|570|4055RUPLUS|USB5|A|0|0|128078|24-FEB-16|ISS9DEL|0|1440
2|128014|4055RUPLUS|4000118009|2016-02-24|2016-02-24|2016-02-24|3019568332000030|570|Z1AA|Z2|ISS|3019568332000030|3657073620000010|4000118009|UT33|570|4055RUPLUS|UT33|A|0|0|128231|24-FEB-16|ISS9DEL|0|1440
2|184100|4055RUPLUSPS|4000118134|2016-02-25|2016-02-25|2016-02-25|3019420565000020|50|Z1AA|Z2|ISS|3019420565000020|3657108952000020|4000118134|USG5|54|4055RUPLUSPS|USG5|A|0|0|184396|25-FEB-16|ISS9DEL|0|1440
2|184101|4055RUPLUSPS|4000119294|2016-02-26|2016-02-25|2016-02-26|3019566636000003|570|Z1AA|Z2|ISS|3019566636000003|3657064519000010|4000119294|USGL|570|4055RUPLUSPS|USGL|A|0|0|184397|25-FEB-16|ISS9DEL|1440|1440
2|128188|4055RUPLUS|4000119294|2016-02-24|2016-02-24|2016-02-24|3019576512000010|570|Z1AA|Z2|ISS|3019576512000010|3657107369000010|4000119294|USXA|570|4055RUPLUS|USXA|A|0|0|128406|24-FEB-16|ISS9DEL|0|1440
2|128188|4055RUPLUS|4000119294|2016-02-24|2016-02-24|2016-02-24|3019576517000010|570|Z1AA|Z2|ISS|3019576517000010|3657107372000010|4000119294|USXA|570|4055RUPLUS|USXA|A|0|0|128406|24-FEB-16|ISS9DEL|0|1440
5|24731|4001AI|4000119510|2016-02-24|2016-02-24|2016-02-24|3129250171000001|390|Z1BA|Z2|COL|3129250171000001|3750371006000010|USE3|4000119510|390|4001AI|USE3|A|0|0|24757|24-FEB-16|COL9DEL|0|1440
2|128232|4055RUPLUS|4000119513|2016-02-26|2016-02-26|2016-02-26|3019570046000005|300|Z1AA|Z2|ISS|3019570046000005|3657105500000010|4000119513|USZA|300|4055RUPLUS|USZA|A|0|0|128449|26-FEB-16|ISS9DEL|0|1440
2|128505|4055RUPLUS|4000122656|2016-02-23|2016-02-23|2016-02-23|3019569150000180|570|Z1AA|Z2|ISS|3019569150000180|3657090055000010|4000122656|USG8|570|4055RUPLUS|USG8|A|0|0|128722|23-FEB-16|ISS9DEL|0|1440
2|128506|4055RUPLUS|4000122656|2016-02-24|2016-02-24|2016-02-24|3019569150000220|570|Z1AA|Z2|ISS|3019569150000220|3657101912000010|4000122656|USG8|570|4055RUPLUS|USG8|A|0|0|128723|24-FEB-16|ISS9DEL|0|1440
2|128678|4055RUPLUS|4000123439|2016-02-24|2016-02-24|2016-02-24|3019569811000570|570|Z1AA|Z2|ISS|3019569811000570|3657101749000010|4000123439|USI8|570|4055RUPLUS|USI8|A|0|0|128895|24-FEB-16|ISS9DEL|0|1440
2|128678|4055RUPLUS|4000123439|2016-02-24|2016-02-24|2016-02-24|3019569811000660|570|Z1AA|Z2|ISS|3019569811000660|3657101765000010|4000123439|USI8|570|4055RUPLUS|USI8|A|0|0|128895|24-FEB-16|ISS9DEL|0|1440
2|128720|4055RUPLUS|4000123509|2016-03-03|2016-03-03|2016-03-03|3019613042000050|570|Z1AA|Z1|CPU|3019613042000050|3657110278000010|4000123509|USQ8|570|4055RUPLUS|USQ8|A|0|0|128938|03-MAR-16|ISS9DEL|0|1440
2|127222|4055RUPLUS|4000112833|2016-02-24|2016-02-24|2016-02-24|3019582708000010|570|Z1AA|Z2|ISS|3019582708000010|3657096306000010|4000112833|UT74|570|4055RUPLUS|UT74|A|0|0|127437|24-FEB-16|ISS9DEL|0|1440
2|127223|4055RUPLUS|4000112833|2016-02-25|2016-02-25|2016-02-25|3019582715000010|570|Z1AA|Z2|ISS|3019582715000010|3657107695000010|4000112833|UT74|570|4055RUPLUS|UT74|A|0|0|127438|25-FEB-16|ISS9DEL|0|1440
2|118402|4055RUNEW|4000114384|2016-02-29|2016-02-28|2016-02-29|3019552236000010|280|Z1AA|Z1|CPU|3019552236000010|3657038940000010|4000114384|USCE|280|4055RUNEW|USCE|A|0|0|118599|28-FEB-16|ISS9DEL|1440|1440
2|118402|4055RUNEW|4000114384|2016-02-29|2016-02-28|2016-02-29|3019552265000010|280|Z1AA|Z1|CPU|3019552265000010|3657038948000010|4000114384|USCE|280|4055RUNEW|USCE|A|0|0|118599|28-FEB-16|ISS9DEL|1440|1440
2|118402|4055RUNEW|4000114384|2016-02-29|2016-02-28|2016-02-29|3019552269000010|280|Z1AA|Z1|CPU|3019552269000010|3657038956000010|4000114384|USCE|280|4055RUNEW|USCE|A|0|0|118599|28-FEB-16|ISS9DEL|1440|1440
5|1|4001AI|4000115492|2016-02-23|2016-02-23|2016-02-23|3129203538000040|450|Z1BA|Z2|COL|3129203538000040|3750313920000010|US1M|4000115492|450|4001AI|US1M|A|0|0|1|23-FEB-16|COL9DEL|0|1440
5|11|4001AI|4000115492|2016-02-26|2016-02-26|2016-02-26|3129203538000170|450|Z1BA|Z2|COL|3129203538000170|3750356239000010|US1M|4000115492|450|4001AI|US1M|A|0|0|14|26-FEB-16|COL9DEL|0|1440
5|8|4001AI|4000115492|2016-02-25|2016-02-25|2016-02-25|3129240860000140|450|Z1BA|Z2|COL|3129240860000140|3750359667000010|US1M|4000115492|450|4001AI|US1M|A|0|0|10|25-FEB-16|COL9DEL|0|1440
