ITEM|SOURCE|SOURCE_ZIP|DEST|DEST_ZIP|TRANSLEADTIME|PRIORITY|U_Equipment_TYPE
04055RUPLUS|USFK|44139|4000272815|44202|1|1|VN
04055RUPLUS|USFK|44139|4000206124|44111|1|1|VN
04055RUPLUS|USFK|44139|6100326365|44130|1|1|VN
04055RUPREMIUM|USFK|44139|4000073366|44094|1|1|VN
04055RUPLUS|USFK|44139|4000247410|44512|1|1|VN
04055RUPLUS|USFK|44139|4000276842|44146|1|1|VN
04055RUPLUS|USFK|44139|4000237259|44133|1|1|VN
04055RUPLUS|USFK|44139|4000181401|44667|1|1|VN
04055RUPLUS|USFK|44139|4000202034|44139|1|1|VN
04055RUPLUS|USFK|44139|4000166289|44612|1|1|VN
04055RUPLUS|USFK|44139|4000124942|44310|1|1|VN
04055RUPLUS|USFK|44139|6100794929|44145|1|1|VN
04055RUPLUS|USFK|44139|6100677690|44117|1|1|VN
04055RUPLUS|USFK|44139|4000229683|44483|1|1|VN
04055RUPLUS|USFK|44139|6100677707|43611|1|1|VN
04055RUPLUS|USFK|44139|4000210462|44720|1|1|VN
04055RUPLUS|USFK|44139|6100437682|44890|1|1|VN
04055RUPLUS|USFK|44139|4000176347|44146|1|1|VN
04055RUPLUS|USFK|44139|6100772550|44146|1|1|VN
04055RUPLUS|USFK|44139|4000264906|43832|1|1|VN
04055RUPLUS|USFK|44139|4000268121|44143|1|1|VN
04055RUPLUS|USFK|44139|4000268102|43410|1|1|VN
04055RUPLUS|USFK|44139|4000224448|44223|1|1|VN
04055RUPLUS|USFK|44139|6100127277|44240|1|1|VN
04055RUPLUS|USFK|44139|4000213119|44125|1|1|VN
04055RUPLUS|USFK|44139|3000024016|44113|1|1|VN
04055RUPLUS|USFK|44139|6100234687|43725|1|1|VN
04055RUPLUS|USFK|44139|6100552477|43105|1|1|FB
04055RUPLUS|USFK|44139|6100775469|44861|1|1|VN
04055RUPLUS|USFK|44139|6100257625|44139|1|1|VN
04055RUPLUS|USFK|44139|4000191316|44135|1|1|VN
04055RUPLUS|USFK|44139|4000197980|44047|1|1|VN
04055RUPLUS|USFK|44139|4000147109|44103|1|1|VN
04055RUPLUS|USFK|44139|4000234515|44139|1|1|VN
04055RUPLUS|USFK|44139|4000230788|44241|1|1|VN
04055RUPLUS|USFK|44139|4000194144|44104|1|1|VN
04055RUPLUS|USFK|44139|6100127767|43619|1|1|VN
04055RUPLUS|USFK|44139|4000108286|44875|1|1|VN
04055RUPLUS|USFK|44139|6100206609|44314|1|1|FB
04055RUPLUS|USFK|44139|4000153473|46733|1|1|VN
04055RUPLUS|USFK|44139|4000073366|44094|1|1|VN
04055RUPLUS|USFK|44139|6100788348|49080|1|1|VN
04055RUCUST|USFK|44139|4000073366|44094|1|1|VN
04055RUPLUS|USFK|44139|6101021842|44104|1|1|VN
04055RUPLUS|USFK|44139|4000109328|44811|1|1|VN
04055RUPLUS|USFK|44139|4000057325|44814|1|1|VN
04055RUPLUS|USGA|75227|6100757185|75227|1|1|VN
04055RUPLUS|USGA|75227|4000202628|75050|1|1|VN
04055RUPLUS|USGA|75227|4000095661|75050|1|1|VN
04055RUPLUS|USGA|75227|4000218507|75220|1|1|VN
04055RUPLUS|USGA|75227|6130324952|75209|1|1|VN
04055RUPLUS|USGA|75227|4000086660|75247|1|1|VN
04055RUPLUS|USGA|75227|6100772532|75041|1|1|VN
04055RUPLUS|USGA|75227|4000252387|75050|1|1|VN
04055RUPREMIUM|USGA|75227|6100115823|72901|1440|1|VN
04055RUPLUS|USGA|75227|6100217562|75460|1|1|VN
04055RUPLUS|USGA|75227|6100483382|75069|1|1|FB
04055RUPLUS|USGA|75227|4000204325|75227|1|1|VN
04055RUPLUS|USGA|75227|4000202823|75235|1|1|VN
04055RUPLUS|USGA|75227|4000074415|75006|1|1|VN
04055RUPLUS|USGA|75227|6101006306|75006|1|1|VN
04055RUPLUS|USGA|75227|6100774629|75455|1|1|FB
04055RUPLUS|USGA|75227|4000236322|75261|1|1|VN
04055RUPLUS|USGA|75227|4000222886|75247|1|1|VN
04055RUPLUS|USGA|75227|4000210503|75227|1|1|VN
04055RUPLUS|USGA|75227|4000181712|75182|1|1|VN
04055RUPLUS|USGA|75227|4000226050|75227|1|1|VN
04055RUPLUS|USGA|75227|4000166977|75149|1|1|VN
04055RUPLUS|USGA|75227|4000160078|75149|1|1|VN
04055RUPLUS|USGA|75227|6100776440|75201|1|1|VN
04055RUPLUS|USGA|75227|4000139518|75482|1|1|VN
04055RUPLUS|USGA|75227|4000197038|75460|1|1|VN
04055RUPLUS|USGA|75227|4000091541|75149|1|1|VN
04055RUPLUS|USGA|75227|4000255241|75041|1|1|VN
04055RUPLUS|USGA|75227|4000249598|75050|1|1|VN
04055RUPLUS|USGA|75227|4000217222|75050|1|1|VN
04055RUPLUS|USGA|75227|4000200660|75261|1|1|VN
04055RUPLUS|USGA|75227|4000145300|75227|1|1|VN
04055RUPLUS|USGA|75227|4000282390|75042|1|1|VN
04055RUPLUS|USGA|75227|4000264790|75051|1|1|VN
04055RUPLUS|USGA|75227|4000233685|75212|1|1|VN
04055RUPLUS|USGA|75227|6100305084|75041|1|1|VN
04055RUPLUS|USGA|75227|6100204754|75141|1|1|VN
04055RUPLUS|USGA|75227|4000174831|75402|1|1|VN
04055RUPLUS|USGA|75227|4000131308|75238|1|1|VN
04055RUPLUS|USGA|75227|4000186603|75119|1|1|VN
04055RUPLUS|USGA|75227|4000131892|75243|1|1|VN
04055RUPLUS|USGA|75227|4000302013|75172|1|1|VN
04055RUPLUS|USGA|75227|6131439177|75150|1|1|FB
04055RUPLUS|USGA|75227|4000229523|76010|1|1|VN
04055RUPLUS|USGA|75227|4000006794|75247|1|1|VN
04055RUPLUS|USGA|75227|4000271894|75211|1|1|VN
04055RUPLUS|USGA|75227|4000263021|75247|1|1|VN
04055RUPLUS|USGA|75227|4000249254|75460|1|1|VN
04055RUPLUS|USGA|75227|4000209462|75051|1|1|VN
04055RUPLUS|USGA|75227|4000118242|75236|1|1|FB
04055RUPLUS|USGA|75227|4000165872|75215|1|1|FB
04055RUPLUS|USGA|75227|4000258706|75071|1|1|VN
04055RUPLUS|USGA|75227|4000253073|75236|1|1|VN
04055RUPLUS|USGA|75227|4000147046|75050|1|1|VN
04055RUPLUS|USGA|75227|6101019515|75051|1|1|VN
04055RUPLUS|USGA|75227|6100710724|75050|1|1|VN
04055RUPLUS|USGA|75227|4000237563|77041|1|1|VN
04055RUPLUS|USGA|75227|4000122971|75050|1|1|VN
04055RUPLUS|USGA|75227|4000192760|75149|1|1|VN
04055RUPLUS|USGA|75227|4000031429|75220|1|1|FB
04055RUPLUS|USGA|75227|6101059099|75167|1|1|VN
04055RUPLUS|USGA|75227|6100349439|75482|1|1|VN
04055RUCUST|USGA|75227|6100313529|76712|1|1|VN
04055RUPLUS|USGA|75227|4000231919|75062|1|1|FB
04055RUPLUS|USGA|75227|6100379469|75050|1|1|VN
04055RUPLUS|USGA|75227|4000267677|75212|1|1|VN
04055RUPLUS|USGA|75227|4000236417|75215|1|1|VN
04055RUPLUS|USGA|75227|4000292542|76014|1|1|VN
04055RUPLUS|USGA|75227|4000269178|75050|1|1|VN
04055RUPLUS|USGA|75227|4000207778|75019|1|1|VN
04055RUPLUS|USGA|75227|4000166705|75241|1|1|VN
04055RUPLUS|USGA|75227|4000124459|75040|1|1|VN
04055RUPLUS|USGA|75227|6100264154|75051|1|1|VN
04055RUPLUS|USGA|75227|4000201130|75019|1|1|VN
04055RUPLUS|USGA|75227|4000154708|75149|1|1|VN
04055RUPLUS|USGA|75227|4000255113|75247|1|1|VN
04055RUPLUS|USGA|75227|4000260265|75134|1|1|VN
04055RUPLUS|USGA|75227|4000262020|75050|1|1|VN
04055RUPLUS|USGA|75227|4000189926|75233|1|1|VN
04055RUPLUS|USGA|75227|4000182559|75236|1|1|VN
04055RUPLUS|USGA|75227|4000273882|75172|1|1|VN
04055RUPLUS|USGA|75227|4000234368|75041|1|1|VN
04055RUPLUS|USGA|75227|4000234450|76010|1|1|VN
04055RUPLUS|USGA|75227|4000233686|75212|1|1|VN
04055RUPLUS|USGA|75227|4000219786|75236|1|1|VN
04055RUPLUS|USGA|75227|4000171190|75227|1|1|FB
04055RUPLUS|USGA|75227|4000139519|75082|1|1|FB
04055RUPLUS|USGA|75227|6100638386|75801|1|1|VN
04055RUPLUS|USGA|75227|4000120133|75215|1|1|VN
04055RUPLUS|USGA|75227|4000029634|75482|1|1|VN
04055RUPLUS|USGA|75227|6100184473|75041|1|1|VN
04055RUPLUS|USGA|75227|6100511618|75007|1|1|VN
04055RUPLUS|USGA|75227|4000202092|75172|1|1|VN
04055RUPLUS|USGA|75227|4000154326|75236|1|1|VN
04055RUPLUS|USGA|75227|4000201669|75006|1|1|VN
04055RUPLUS|USGA|75227|4000212815|75074|1|1|VN
04055RUPLUS|USGA|75227|4000002941|75751|1|1|FB
04055RUPLUS|USGA|75227|4000170499|75092|1|1|VN
04055RUPLUS|USGA|75227|4000222656|75234|1|1|VN
04055RUPLUS|USGA|75227|4000247224|75227|1|1|VN
04055RUPLUS|USGA|75227|4000088368|75226|1|1|VN
04055RUPLUS|USGA|75227|4000227258|75227|1|1|VN
04055RUPLUS|USGA|75227|4000014379|75227|1|1|VN
04055RUPLUS|USGA|75227|6101050971|75236|1|1|VN
04055RUPLUS|USGA|75227|4000286244|75482|1|1|VN
04055RUPLUS|USGA|75227|4000267157|75482|1|1|VN
04055RUPLUS|USGA|75227|4000263321|75182|1|1|VN
04055RUPLUS|USGA|75227|4000248079|75220|1|1|VN
04055RUPLUS|USGA|75227|4000232101|75050|1|1|VN
04055RUPLUS|USGA|75227|4000230477|75244|1|1|VN
04055RUPLUS|USGA|75227|4000183161|76011|1|1|VN
04055RUPLUS|USGA|75227|4000167706|75050|1|1|VN
04055RUPLUS|USGA|75227|4000110494|75140|1|1|FB
04055RUPLUS|USGA|75227|6100231065|75050|1|1|VN
04055RUPLUS|USGA|75227|4000281838|75803|1|1|FB
04055RUPLUS|USGA|75227|4000259891|75220|1|1|VN
04055RUPLUS|USGA|75227|4000253760|75041|1|1|FB
04055RUPLUS|USGA|75227|4000062346|75212|1|1|VN
04055RUPLUS|USGA|75227|4000197739|75006|1|1|VN
04055RUPLUS|USGA|75227|4000233688|75212|1|1|VN
04055RUPLUS|USGA|75227|4000233684|75212|1|1|VN
04055RUPLUS|USGA|75227|4000263670|75460|1|1|VN
04055RUPLUS|USGA|75227|4000253050|61008|1|1|VN
04055RUPLUS|USGA|75227|4000271498|75227|1|1|VN
04055RUPLUS|USGA|75227|4000286883|76051|1|1|VN
04055RUPLUS|USGA|75227|4000222941|75211|1|1|VN
04055RUPLUS|USGA|75227|4000207309|75006|1|1|VN
04055RUPLUS|USGA|75227|4000178977|75074|1|1|VN
04055RUPLUS|USGA|75227|4000171770|75227|1|1|VN
04055RUPLUS|USGA|75227|6100511636|75244|1|1|VN
04055RUPLUS|USGA|75227|4000206098|75223|1|1|VN
04055RUPLUS|USGA|75227|4000225320|75149|1|1|VN
04055RUPLUS|USGA|75227|4000196396|75050|1|1|VN
04055RUPLUS|USGA|75227|6100238914|75042|1|1|VN
04055RUPLUS|USGA|75227|4000051044|75050|1|1|VN
04055RUPLUS|USGA|75227|4000149165|75261|1|1|VN
04055RUPLUS|USGA|75227|4000212395|75069|1|1|VN
04055RUPLUS|USGA|75227|4000203047|75041|1|1|VN
04055RUPLUS|USGA|75227|4000217861|75050|1|1|VN
04055RUPLUS|USGA|75227|4000208417|75006|1|1|VN
04055RUPLUS|USGA|75227|4000189958|75247|1|1|VN
04055RUPLUS|USGA|75227|4000228744|75081|1|1|VN
04055RUPLUS|USGA|75227|4000232539|75063|1|1|VN
04055RUPLUS|USGA|75227|4000109009|75460|1|1|VN
04055RUPLUS|USGA|75227|6100219454|75233|1|1|VN
04055RUPLUS|USGA|75227|4000133882|75041|1|1|VN
04055RUPLUS|USGA|75227|4000146332|75236|1|1|VN
04055RUPLUS|USGA|75227|4000148738|75006|1|1|VN
04055RUPLUS|USGA|75227|4000237392|71107|1|1|VN
04055RUPLUS|USGA|75227|4000240157|75709|1|1|FB
04055RUPLUS|USGA|75227|4000001555|75482|1|1|VN
04055RUPLUS|USGA|75227|4000112146|75402|1|1|VN
04055RUPLUS|USGA|75227|4000166415|75041|1|1|VN
04055RUPLUS|USGA|75227|6101018945|75050|1|1|VN
04055RUPLUS|USGA|75227|4000194017|75019|1|1|VN
04055RUPLUS|USGA|75227|4000118545|75050|1|1|VN
04055RUPLUS|USFO|85353|4000267956|85365|1|1|VN
04055RUPLUS|USGL|79928|4000141942|79928|1|1|FB
04055RUPLUS|USGL|79928|4000172389|88029|1|1|VN
04055RUPLUS|USGL|79928|4000201079|79936|1|1|VN
04055RUPLUS PS|USGL|79928|4000209095|80204|2880|1|VN
04055RUPLUS|USGL|79928|6130395689|88030|1|1|FB
04055RUPLUS|USGL|79928|4000252961|79936|1|1|VN
04055RUPLUS|USGL|79928|4000087795|79934|1|1|VN
04055RUPLUS|USGL|79928|4000200428|79905|1|1|VN
04055RUPLUS|USGL|79928|4000116714|79935|1|1|VN
04055RUPLUS|USGL|79928|4000213620|79756|1|1|VN
04055RUPLUS|USGL|79928|4000235414|79906|1|1|VN
04055RUPLUS|USGL|79928|4000133661|79932|1|1|VN
04055RUPLUS|USGL|79928|4000198006|79936|1|1|VN
04055RUPLUS|USGL|79928|4000179424|79906|1|1|VN
04055RUPLUS PS|USGL|79928|4000180202|81125|2880|1|VN
04055RUPLUS|USGL|79928|6101073830|88021|1|1|VN
04055RUPLUS|USGL|79928|4000211547|79936|1|1|VN
04055RUPLUS|USGL|79928|4000156436|88008|1|1|FB
04055RUPLUS|USGL|79928|4000048632|79843|1|1|VN
04055RUPLUS|USGL|79928|6101015207|88240|1|1|VN
04055RUPLUS|USGL|79928|4000163735|87102|1440|1|FB
04055RUPLUS|USGL|79928|4000182982|79903|1|1|VN
04055RUPLUS PS|USGL|79928|4000176133|79936|1|1|VN
04055RUPLUS|USGL|79928|4000273438|79924|1|1|VN
04055RUPLUS|USGL|79928|6100545397|79932|1|1|VN
04055RUPLUS|USGL|79928|4000199639|79838|1|1|VN
04055RUPLUS PS|USGL|79928|4000182982|79903|1|1|VN
04055RUPLUS PS|USGL|79928|6100310336|79906|1|1|VN
04055RUPLUS|USGL|79928|4000236003|79927|1|1|VN
04055RUPLUS|USGL|79928|4000189658|79907|1|1|VN
04055RUPLUS PS|USGL|79928|4000189658|79907|1|1|VN
04055RUPLUS|USGL|79928|4000206095|88005|1|1|FB
04055RUPLUS PS|USGL|79928|4000200429|54915|1|1|VN
04055RUPLUS PS|USGL|79928|4000091204|79912|1|1|VN
04055RUPLUS|USGL|79928|4000091204|79912|1|1|VN
04055RUPLUS PS|USGL|79928|6130395689|88030|1|1|FB
04055RUPLUS|USGL|79928|6100310336|79906|1|1|VN
04055RUPLUS PS|USGL|79928|4000132567|79912|1|1|VN
04055RUPLUS|USGL|79928|6100796115|88001|1|1|VN
04055RUPLUS|USGL|79928|4000289310|79905|1|1|VN
04055RUPLUS PS|USGL|79928|4000199639|79838|1|1|VN
04055RUPLUS|USGL|79928|4000182049|79927|1|1|VN
04055RUPLUS|USGL|79928|4000176133|79936|1|1|VN
04055RUPLUS|USGL|79928|4000163454|79936|1|1|VN
04055RUPLUS|USGL|79928|4000199602|79936|1|1|VN
04055RUPLUS|USGL|79928|4000144252|79843|1|1|VN
04055RUPLUS|USGL|79928|4000159087|88007|1|1|VN
04055RUPLUS|USGL|79928|4000217477|79906|1|1|VN
04055RUPLUS|USGL|79928|4000132499|88201|1|1|VN
04055RUPLUS PS|USGL|79928|4000200590|79906|1|1|VN
04055RUPLUS PS|USGL|79928|4000200428|79905|1|1|VN
04055RUPLUS PS|USGL|79928|6100314127|81144|2880|1|VN
04055RUPLUS PS|USGL|79928|6101077159|81144|2880|1|VN
04055RUPLUS|USGL|79928|4000200590|79906|1|1|VN
04055RUPLUS|USJR|08085|3000080843|08031|1|1|VN
04055RUPLUS|USJR|08085|4000051354|19956|1|1|VN
04055RUPLUS|USJR|08085|4000090780|19320|1|1|VN
04055RUPLUS|USJR|08085|6100668290|21921|1|1|VN
04055RUPLUS|USJR|08085|4000150851|08085|1|1|VN
04055RUPLUS|USJR|08085|4000262122|08067|1|1|VN
04055RUPLUS|USJR|08085|4000276141|08085|1|1|VN
04055RUPLUS|USJR|08085|4000115224|17968|1|1|VN
04055RUPLUS|USJR|08085|4000117475|08204|1|1|VN
04055RUPLUS|USJR|08085|4000003304|17968|1|1|VN
04055RUPLUS|USJR|08085|6101003988|08311|1|1|VN
04055RUPLUS|USJR|08085|4000091891|08085|1|1|VN
04055RUPLUS|USJR|08085|4000055998|19904|1|1|VN
04055RUPLUS|USJR|08085|6100327088|19901|1|1|VN
04055RUPLUS|USJR|08085|4000187336|19365|1|1|VN
04055RUPLUS|USJR|08085|4000202210|17522|1|1|VN
04055RUPLUS|USJR|08085|4000209052|19363|1|1|VN
04055RUPLUS|USJR|08085|4000223422|19709|1|1|VN
04055RUPLUS|USJR|08085|4000130099|19963|1|1|VN
04055RUPLUS|USJR|08085|4000165982|21921|1|1|VN
04055RUPLUS|USJR|08085|4000194703|19975|1|1|VN
04055RUPLUS|USJR|08085|4000130833|21901|1|1|VN
04055RUPLUS|USJR|08085|4000162846|19311|1|1|VN
04055RUPLUS|USJR|08085|4000158504|19348|1|1|VN
04055RUPLUS|USJR|08085|4000179440|19973|1|1|VN
04055RUPLUS|USJR|08085|4000130091|19947|1|1|VN
04055RUPLUS|USJR|08085|4000094995|19933|1|1|VN
04055RUPLUS|USJR|08085|4000189845|21921|1|1|VN
04055RUPLUS|USJR|08085|4000108485|18702|1|1|VN
04055RUPLUS|USJR|08085|6100268061|19952|1|1|VN
04055RUPLUS|USJR|08085|4000209141|19956|1|1|FB
04055RUPLUS|USJR|08085|4000124416|19975|1|1|VN
04055RUPLUS|USJR|08085|4000131333|19973|1|1|VN
04055RUPLUS|USJU|40729|6100342882|43123|1440|1|VN
04055RUPLUS|USJN|43110|4000224685|43217|1|1|VN
04055RUPLUS|USZO|32615|6100248967|42071|1440|1|VN
04055RUPLUS|USZO|32615|6101022084|34475|1|1|VN
04055RUPLUS|USLI|02062|4000268073|02907|1|1|VN
04055RUPLUS|USLN|80239|4000183668|80216|1|1|VN
04055RUPLUS|USLN|80239|4000123288|80723|1|1|VN
04055RUPLUS|USLN|80239|4000131132|80516|1|1|VN
04055RUPLUS|USLN|80239|4000274093|81006|1|1|VN
04055RUPLUS|USLN|80239|4000230863|80011|1|1|VN
04055RUPLUS|USLN|80239|4000194678|80011|1|1|VN
04055RUPLUS|USLN|80239|6100586146|80631|1|1|VN
04055RUPLUS|USLN|80239|6100339707|68801|1440|1|VN
04055RUPLUS|USLN|80239|4000212486|80211|1|1|VN
04055RUPLUS|USLN|80239|4000162835|80817|1|1|FB
04055RUPLUS|USLN|80239|6100342276|80701|1|1|VN
04055RUPLUS|USLN|80239|6100125046|80720|1|1|VN
04055RUPLUS|USLN|80239|6100117180|80216|1|1|VN
04055RUPLUS|USLN|80239|4000176213|81501|1440|1|VN
04055RUPLUS|USLN|80239|4000141413|81001|1|1|VN
04055RUPLUS|USLN|80239|6101040395|80631|1|1|VN
04055RUPLUS|USLN|80239|6100673523|80615|1|1|VN
04055RUPLUS|USLN|80239|6100276169|80601|1|1|VN
04055RUPLUS|USLN|80239|4000274433|80727|1|1|VN
04055RUPLUS|USLN|80239|4000100287|67901|1440|1|VN
04055RUPLUS|USLN|80239|6100314127|81144|1|1|VN
04055RUPLUS|USLN|80239|4000244487|80019|1|1|VN
04055RUPLUS|USLN|80239|6100381688|80538|1|1|VN
04055RUPLUS|USLN|80239|4000086322|80216|1|1|VN
04055RUPLUS|USLN|80239|6100289636|80601|1|1|VN
04055RUPLUS|USLN|80239|4000116635|80652|1|1|VN
04055RUPLUS|USLN|80239|6100462617|57301|2880|1|VN
04055RUPLUS|USLN|80239|6100490374|80216|1|1|VN
04055RUPLUS|USLN|80239|4000113968|80631|1|1|VN
04055RUPLUS|USLN|80239|4000097539|68787|1440|1|VN
04055RUPLUS|USKP|84104|4000267973|84116|1|1|VN
04055RUPLUS|USKP|84104|4000267281|84104|1|1|VN
04055RUPLUS|USKP|84104|4000267286|84404|1|1|VN
04055RUPLUS|USKP|84104|4000267959|84104|1|1|VN
04055RUPLUS|USMN|33442|4000194178|33843|1|1|VN
04055RUPLUS|USMN|33442|6101038807|31768|2880|1|VN
04055RUPLUS|USMN|33442|4000163688|29209|2880|1|VN
04055RUPLUS|USMN|33442|4000051474|32060|1440|1|VN
04055RUPLUS|USMN|33442|4000193209|33913|1|1|FB
04055RUPLUS|USMN|33442|4000143260|31771|1440|1|VN
04055RUPLUS|USMN|33442|4000246645|33935|1|1|VN
04055RUPLUS|USMN|33442|4000210973|33487|1|1|VN
04055RUPLUS|USMN|33442|4000205622|34981|1|1|VN
04055RUPLUS|USMN|33442|4000153815|31788|2880|1|VN
04055RUPLUS|USMN|33442|4000122601|34974|1|1|VN
04055RUPLUS|USMN|33442|6100498287|30421|2880|1|VN
04055RUPLUS|USMN|33442|4000229226|32693|1440|1|FB
04055RUPLUS|USMN|33442|4000229867|31750|1440|1|VN
04055RUPLUS|USMN|33442|6101031788|30436|2880|1|VN
04055RUPLUS|USMN|33442|4000088990|33442|1|1|VN
04055RUPLUS|USMN|33442|4000248547|33898|1|1|FB
04055RUPLUS|USMN|33442|4000210437|31798|1440|1|VN
04055RUPLUS|USMN|33442|4000014618|32819|1|1|VN
04055RUPLUS|USMN|33442|4000173974|33442|1|1|VN
04055RUPLUS|USMN|33442|4000153674|33850|1440|1|VN
04055RUPLUS|USMN|33442|4000220549|33880|1|1|VN
04055RUPLUS|USMN|33442|4000212135|32351|1440|1|FB
04055RUPLUS|USMN|33442|4000199361|30265|4320|1|VN
04055RUPLUS|USMN|33442|4000221711|33069|1|1|FB
04055RUPLUS|USMN|33442|4000165410|30336|1440|1|VN
04055RUPLUS|USMN|33442|6100498296|30436|2880|1|VN
04055RUPLUS|USMR|68110|4000200926|68122|1|1|VN
04055RUPLUS|USMR|68110|4000305493|51561|1|1|VN
04055RUPLUS|USMR|68110|4000131560|51111|1|1|VN
04055RUPLUS|USMR|68110|4000287389|68025|1|1|VN
04055RUPLUS|USMR|68110|4000228339|68107|1|1|VN
04055RUPLUS|USMR|68110|4000116402|68117|1|1|VN
04055RUPLUS|USMR|68110|6101065723|64601|1|1|VN
04055RUPLUS|USMR|68110|4000236956|51031|1|1|VN
04055RUPLUS|USMR|68110|4000091012|51108|1|1|VN
04055RUPLUS|USMR|68110|4000169449|51106|1|1|VN
04055RUPLUS|USMR|68110|4000114102|68508|1|1|VN
04055RUPLUS|USMR|68110|4000268134|68127|1|1|VN
04055RUPLUS|USMR|68110|4000234331|51401|1|1|VN
04055RUPLUS|USMR|68110|4000142083|68128|1|1|VN
04055RUPLUS|USMR|68110|6100537609|51560|1|1|VN
04055RUPLUS|USMR|68110|4000304913|68134|1|1|VN
04055RUPLUS|USMR|68110|4000248434|68107|1|1|VN
04055RUPLUS|USMR|68110|4000156433|51501|1|1|VN
04055RUPLUS|USMR|68110|4000262010|50501|1|1|VN
04055RUPLUS|USMR|68110|4000144806|68512|1|1|VN
04055RUPLUS|USMR|68110|4000119605|68127|1|1|VN
04055RUPLUS|USMR|68110|4000129956|68107|1|1|VN
04055RUPLUS|USMR|68110|4000001519|68634|1|1|VN
04055RUPLUS|USMR|68110|4000162034|51503|1|1|VN
04055RUPLUS|USMR|68110|3000144677|68410|1|1|VN
04055RUPLUS|USMR|68110|6100463929|68127|1|1|VN
04055RUPLUS|USMR|68110|4000061815|68462|1|1|VN
04055RUPLUS|USMR|68110|4000243522|68137|1|1|VN
04055RUPLUS|USMR|68110|4000250597|68410|1|1|VN
04055RUPLUS|USMR|68110|4000183793|68127|1|1|VN
04055RUPLUS|USMR|68110|4000183946|57103|1|1|VN
04055RUPLUS|USMR|68110|4000180532|68788|1|1|VN
04055RUPLUS|USMR|68110|4000134470|51031|1|1|VN
04055RUPLUS|USMR|68110|6100182590|68103|1|1|VN
04055RUPLUS|USMR|68110|4000163569|57049|1|1|VN
04055RUPLUS|USMR|68110|4000260223|68025|1|1|VN
04055RUPLUS|USMR|68110|4000304905|68025|1|1|VN
04055RUPLUS|USMR|68110|4000284999|68102|1|1|VN
04055RUPLUS|USMR|68110|4000171768|51640|1|1|VN
04055RUPLUS|USMR|68110|3000153363|68110|1|1|VN
04055RUPLUS|USMR|68110|6101007975|68731|1|1|VN
04055RUPLUS|USMR|68110|6100539698|68763|1|1|VN
04055RUPLUS|USMR|68110|6101056528|68748|1|1|VN
04055RUPLUS|USMR|68110|3000025448|57049|1|1|VN
04055RUPLUS|USMR|68110|4000146847|68137|1|1|VN
04055RUPLUS|USMR|68110|6100582275|51031|1|1|VN
04055RUPLUS|USMR|68110|4000232749|68137|1|1|VN
04055RUPLUS|USMR|68110|4000232198|68138|1|1|VN
04055RUPLUS|USMR|68110|4000214148|68524|1|1|VN
04055RUPLUS|USMR|68110|4000108520|51012|1|1|VN
04055RUPLUS|USMR|68110|4000303736|68507|1|1|VN
04055RUPLUS|USMR|68110|4000302413|68025|1|1|VN
04055RUPLUS|USMR|68110|4000297989|68110|1|1|VN
04055RUPLUS|USMR|68110|4000249039|68507|1|1|VN
04055RUPLUS|USMR|68110|4000174251|68005|1|1|VN
04055RUPLUS|USMR|68110|4000193757|68137|1|1|VN
04055RUPLUS|USMR|68110|3000077172|51501|1|1|VN
04055RUPLUS|USMR|68110|3000016964|51501|1|1|FB
04055RUPLUS|USMR|68110|6101007298|51503|1|1|VN
04055RUPLUS|USMR|68110|3000138063|51360|1|1|VN
04055RUPLUS|USMR|68110|4000231957|68127|1|1|VN
04055RUPLUS|USMR|68110|6101002195|51501|1|1|VN
04055RUPLUS|USMR|68110|4000089032|68137|1|1|VN
04055RUPLUS|USMR|68110|6100289510|68784|1|1|VN
04055RUPLUS|USMR|68110|4000240668|68108|1|1|VN
04055RUPLUS|USMR|68110|4000253352|51111|1|1|VN
04055RUPLUS|USMR|68110|4000123149|68137|1|1|VN
04055RUPLUS|USMR|68110|3000091081|68137|1|1|VN
04055RUPLUS|USMR|68110|6100187014|51640|1|1|VN
04055RUPLUS|USOZ|95358|4000195781|95023|1|1|FB
04055RUPLUS|USOZ|95358|4000114997|95351|1|1|VN
04055RUPLUS|USOZ|95358|4000167646|95357|1|1|VN
04055RUPLUS|USOZ|95358|6101057064|95357|1|1|VN
04055RUPLUS|USOZ|95358|6100512172|95380|1|1|VN
04055RUPLUS|USOZ|95358|6100207671|93458|1|1|FB
04055RUPLUS|USOZ|95358|4000183968|95380|1|1|VN
04055RUPLUS|USOZ|95358|4000161097|95023|1|1|VN
04055RUPLUS|USOZ|95358|4000133239|95316|1|1|VN
04055RUPLUS|USOZ|95358|4000227997|95357|1|1|VN
04055RUPLUS|USOZ|95358|4000263820|95330|1|1|VN
04055RUPLUS PS|USOG|77049|4000089136|77031|1|1|VN
04055RUPLUS PS|USOG|77049|4000244490|77489|1|1|VN
04055RUPLUS|USNZ|37207|4000246448|37066|1|1|VN
04055RUPLUS|USNZ|37207|4000131327|37090|1|1|VN
04055RUPLUS|USNZ|37207|4000151176|38571|1|1|VN
04055RUPLUS|USNZ|37207|6101071896|47725|1|1|VN
04055RUPLUS|USNZ|37207|6100174411|37160|1|1|VN
04055RUPLUS|USNZ|37207|4000090078|37203|1|1|VN
04055RUPLUS|USNZ|37207|6100376925|37129|1|1|VN
04055RUPLUS|USNZ|37207|4000238267|37211|1|1|VN
